EmployeeID,TotalDays,PresentDays,AbsentDays,LateDays,AvgWorkingHours,TotalOvertimeHrs,AttendanceRate
4283,261,237,24,237,7.99,0.04,90.8
4284,261,234,27,234,7.11,0.0,89.66
4285,261,228,33,226,8.41,0.41,87.36
4286,261,228,33,226,8.12,0.0,87.36
4287,261,242,19,241,7.87,0.0,92.72
4288,261,234,27,233,6.75,0.0,89.66
4289,261,233,28,233,7.19,0.0,89.27
4290,261,241,20,239,7.91,0.0,92.34
4291,261,233,28,232,7.82,0.0,89.27
4292,261,236,25,236,10.02,240.5,90.42
4293,261,230,31,228,7.87,0.0,88.12
4294,261,243,18,243,7.43,0.0,93.1
4295,261,243,18,241,10.43,346.69,93.1
4296,261,242,19,241,6.68,0.0,92.72
4297,261,229,32,229,6.5,0.0,87.74
4298,261,240,21,240,6.72,0.0,91.95
4299,261,231,30,230,6.39,0.0,88.51
4300,261,240,21,240,7.29,0.0,91.95
4301,261,240,21,238,8.01,0.0,91.95
4302,261,226,35,226,6.39,0.0,86.59
4303,261,237,24,235,7.0,0.0,90.8
4304,261,239,22,239,7.41,0.0,91.57
4305,261,235,26,234,10.9,445.55,90.04
4306,261,234,27,234,6.79,0.0,89.66
4307,261,245,16,244,7.91,0.0,93.87
4308,261,230,31,230,6.08,0.0,88.12
4309,261,230,31,227,7.57,0.0,88.12
4310,261,240,21,239,10.0,240.55,91.95
4311,261,238,23,237,6.21,0.0,91.19
4312,261,238,23,238,7.02,0.0,91.19
4313,261,230,31,228,7.69,0.0,88.12
4314,261,237,24,237,6.28,0.0,90.8
4315,261,232,29,231,6.48,0.0,88.89
4316,261,238,23,236,10.91,454.96,91.19
4317,261,248,13,248,10.58,391.3,95.02
4318,261,240,21,238,6.26,0.0,91.95
4319,261,235,26,234,6.18,0.0,90.04
4320,261,236,25,233,6.89,0.0,90.42
4321,261,227,34,226,6.28,0.0,86.97
4322,261,231,30,229,6.91,0.0,88.51
4323,261,238,23,238,8.92,22.32,91.19
4324,261,237,24,236,7.49,0.0,90.8
4325,261,237,24,235,7.38,0.0,90.8
4326,261,233,28,233,6.77,0.0,89.27
4327,261,231,30,230,8.13,0.01,88.51
4328,261,233,28,232,8.3,0.19,89.27
4329,261,238,23,238,6.82,0.0,91.19
4330,261,228,33,228,7.22,0.0,87.36
4331,261,244,17,242,6.87,0.0,93.49
4332,261,230,31,229,7.91,0.0,88.12
4333,261,245,16,244,10.41,345.43,93.87
4334,261,228,33,226,6.19,0.0,87.36
4335,261,235,26,235,10.13,264.49,90.04
4336,261,230,31,227,6.77,0.0,88.12
4337,261,238,23,237,6.1,0.0,91.19
4338,261,241,20,239,7.52,0.0,92.34
4339,261,236,25,236,6.2,0.0,90.42
4340,261,239,22,239,6.08,0.0,91.57
4341,261,235,26,235,6.8,0.0,90.04
4342,261,233,28,231,7.4,0.0,89.27
4343,261,227,34,226,6.28,0.0,86.97
4344,261,235,26,234,7.49,0.0,90.04
4345,261,242,19,240,9.0,29.48,92.72
4346,261,231,30,231,8.02,0.0,88.51
4347,261,233,28,231,6.25,0.0,89.27
4348,261,241,20,240,10.09,263.63,92.34
4349,261,240,21,240,6.08,0.0,91.95
4350,261,239,22,239,6.39,0.0,91.57
4351,261,235,26,235,6.3,0.0,90.04
4352,261,234,27,234,7.29,0.0,89.66
4353,261,240,21,238,6.51,0.0,91.95
4354,261,247,14,247,9.58,143.29,94.64
4355,261,238,23,237,10.52,362.55,91.19
4356,261,246,15,245,10.39,341.3,94.25
4357,261,229,32,228,8.38,0.72,87.74
4358,261,227,34,227,6.7,0.0,86.97
4359,261,229,32,229,8.51,0.79,87.74
4360,261,243,18,242,7.5,0.0,93.1
4361,261,230,31,227,6.1,0.0,88.12
4362,261,232,29,230,6.04,0.0,88.89
4363,261,230,31,226,7.8,0.0,88.12
4364,261,238,23,236,7.96,0.0,91.19
4365,261,235,26,234,6.2,0.0,90.04
4366,261,233,28,233,6.72,0.0,89.27
4367,261,233,28,231,8.49,0.47,89.27
4368,261,243,18,240,9.08,41.38,93.1
4369,261,230,31,229,6.99,0.0,88.12
4370,261,238,23,238,7.82,0.0,91.19
4371,261,235,26,232,6.61,0.0,90.04
4372,261,243,18,241,6.41,0.0,93.1
4373,261,242,19,241,7.59,0.0,92.72
4374,261,243,18,243,7.46,0.0,93.1
4375,261,247,14,245,10.11,273.65,94.64
4376,261,238,23,238,6.92,0.0,91.19
4377,261,230,31,230,6.0,0.0,88.12
4378,261,232,29,231,6.16,0.0,88.89
4379,261,235,26,235,7.02,0.0,90.04
4380,261,238,23,237,6.3,0.0,91.19
4381,261,232,29,231,6.03,0.0,88.89
4382,261,239,22,238,8.41,1.17,91.57
4383,261,242,19,241,7.41,0.0,92.72
4384,261,227,34,227,6.4,0.0,86.97
4385,261,230,31,229,6.7,0.0,88.12
4386,261,232,29,231,7.74,0.0,88.89
4387,261,233,28,233,10.92,446.25,89.27
4388,261,237,24,237,9.27,71.01,90.8
4389,261,230,31,230,7.1,0.0,88.12
4390,261,244,17,242,8.81,11.21,93.49
4391,261,237,24,236,8.05,0.0,90.8
4392,261,240,21,239,10.18,282.35,91.95
4393,261,240,21,239,6.31,0.0,91.95
4394,261,227,34,226,6.14,0.0,86.97
4395,261,243,18,242,6.13,0.0,93.1
4396,261,238,23,236,7.4,0.0,91.19
4397,261,231,30,231,6.93,0.0,88.51
4398,261,241,20,239,7.3,0.0,92.34
4399,261,227,34,227,6.78,0.0,86.97
4400,261,227,34,225,6.41,0.0,86.97
4401,261,244,17,242,7.61,0.0,93.49
4402,261,244,17,244,7.99,0.0,93.49
4403,261,238,23,238,7.11,0.0,91.19
4404,261,230,31,230,7.39,0.0,88.12
4405,261,243,18,242,7.29,0.0,93.1
4406,261,243,18,242,8.52,1.84,93.1
4407,261,241,20,241,6.09,0.0,92.34
4408,261,231,30,230,7.71,0.0,88.51
4409,261,241,20,240,9.49,120.72,92.34
4410,261,232,29,231,6.99,0.0,88.89
