EmployeeID,ProjectID,RoleInProject,HoursWorked,CompletionStatus,ProjectScore
3864,15,Manager,312.8,In Progress,6.78
3865,5,Developer,246.2,Delayed,7.22
3865,3,Coordinator,113.5,Delayed,8.26
3865,6,QA,229.4,Completed,8.35
3866,5,Lead,190.3,Delayed,9.23
3867,13,Manager,335.1,In Progress,8.58
3867,10,Developer,309.7,Delayed,8.97
3868,15,Manager,93.0,Delayed,9.89
3868,3,Lead,388.4,In Progress,5.04
3868,10,Analyst,183.4,Delayed,5.72
3869,10,Developer,342.1,Delayed,5.04
3870,10,Lead,361.9,In Progress,6.19
3870,3,Developer,182.9,Completed,5.12
3871,13,Coordinator,350.9,In Progress,8.38
3872,8,Designer,189.5,In Progress,7.84
3872,1,Manager,281.8,Completed,9.68
3872,5,Manager,326.8,Completed,7.84
3873,10,QA,60.2,Completed,7.09
3873,5,Designer,173.0,Delayed,9.43
3873,15,Manager,111.0,Delayed,5.85
3874,9,Coordinator,151.0,Completed,9.39
3874,4,Manager,102.2,Completed,8.88
3874,2,Analyst,45.3,In Progress,7.07
3875,8,Analyst,110.3,Completed,9.31
3875,11,Analyst,259.9,Delayed,8.53
3876,15,Lead,237.5,Delayed,5.74
3876,3,Lead,298.1,Completed,6.43
3877,6,Manager,133.7,In Progress,9.86
3877,4,Manager,71.7,In Progress,8.63
3877,9,Developer,53.2,In Progress,9.22
3878,12,Designer,270.7,In Progress,7.51
3879,12,Coordinator,326.4,In Progress,8.89
3879,5,QA,311.9,Delayed,6.67
3880,7,QA,92.9,Completed,5.51
3880,14,Developer,66.0,Completed,8.49
3881,2,Manager,186.3,Delayed,8.74
3881,10,Manager,296.0,In Progress,6.16
3882,8,Lead,128.9,Completed,7.07
3882,7,QA,369.1,Delayed,5.2
3882,12,Manager,207.5,In Progress,8.35
3883,10,Coordinator,189.4,In Progress,5.42
3883,8,Developer,322.5,In Progress,6.26
3883,12,Designer,231.9,Completed,7.47
3884,6,Developer,367.7,Completed,5.27
3884,11,Developer,91.4,Completed,7.12
3884,8,Developer,367.5,Delayed,5.73
3885,5,QA,365.4,Delayed,9.75
3886,9,Designer,51.0,In Progress,8.48
3886,2,Designer,276.4,Completed,6.66
3886,15,Developer,239.4,Completed,5.79
3887,12,Designer,99.7,Delayed,5.93
3888,11,Lead,141.6,In Progress,8.93
3889,7,Lead,107.4,In Progress,9.86
3889,15,Manager,137.8,Delayed,6.71
3889,1,Manager,322.4,Completed,7.73
3890,13,Designer,389.5,In Progress,9.78
3890,15,Analyst,338.0,In Progress,7.5
3891,13,Designer,161.6,Completed,6.5
3891,14,Lead,118.2,Completed,8.36
3892,12,Analyst,74.0,Completed,5.7
3893,1,Designer,193.7,In Progress,8.04
3894,10,Manager,304.5,Completed,8.31
3894,2,Coordinator,369.8,Delayed,9.59
3894,11,Coordinator,246.3,Delayed,7.93
3895,3,Coordinator,390.3,Delayed,7.21
3896,4,Designer,195.4,Delayed,7.21
3896,10,Analyst,150.5,Delayed,8.39
3896,12,Analyst,112.3,Delayed,5.37
3897,1,Developer,339.9,Delayed,8.33
3897,12,Manager,294.3,Delayed,9.13
3897,6,Designer,232.2,Completed,9.32
3898,7,QA,374.2,Completed,7.0
3899,14,Designer,285.3,In Progress,7.36
3899,1,Manager,126.6,Delayed,7.34
3899,9,Lead,203.2,Delayed,8.18
3900,4,Lead,57.3,Completed,8.71
3900,8,Coordinator,206.8,Completed,5.57
3901,5,Manager,85.5,Delayed,7.79
3901,4,Lead,342.5,Delayed,8.23
3902,8,Coordinator,208.4,Delayed,7.87
3902,14,Analyst,372.7,Completed,9.78
3903,5,QA,365.2,In Progress,8.09
3903,9,Lead,176.1,Delayed,7.84
3903,8,Analyst,188.2,In Progress,6.52
3904,12,Analyst,96.8,Delayed,7.82
3904,11,Developer,163.1,Completed,9.32
3904,5,Lead,283.1,Completed,9.0
3905,2,Coordinator,192.6,Completed,6.67
3905,4,QA,141.0,Delayed,6.24
3905,8,Manager,91.9,Completed,9.21
3906,13,Analyst,223.8,Completed,6.06
3906,9,Developer,362.7,In Progress,6.39
3906,1,Manager,177.0,Completed,6.96
3907,5,Analyst,170.9,Delayed,6.73
3907,1,Manager,205.0,Delayed,6.6
3907,7,Analyst,130.4,Completed,7.15
3908,1,Coordinator,165.6,In Progress,9.53
3908,11,Manager,44.1,In Progress,5.95
3909,11,Coordinator,236.4,Delayed,5.22
3910,10,Lead,247.9,Delayed,6.93
3911,7,Coordinator,178.1,Completed,9.35
3911,5,Manager,177.0,Completed,6.84
3911,1,Developer,62.4,In Progress,9.12
3912,14,Manager,273.0,Delayed,9.68
3913,3,Coordinator,138.8,In Progress,9.92
3913,10,Coordinator,140.7,Completed,6.1
3913,5,Designer,181.8,Delayed,5.19
3914,10,QA,84.6,In Progress,9.71
3914,12,Designer,40.8,In Progress,5.63
3915,13,QA,144.9,In Progress,6.32
3915,4,Designer,319.4,Delayed,9.54
3916,14,Analyst,60.0,In Progress,7.66
3917,13,Coordinator,225.5,In Progress,8.86
3918,7,Designer,118.6,In Progress,9.41
3918,4,Manager,110.0,Completed,8.62
3919,8,Designer,263.8,In Progress,5.65
3920,11,Developer,235.4,Completed,6.66
3920,7,Analyst,339.6,Completed,7.47
3921,14,QA,328.5,Completed,8.48
3921,4,Coordinator,91.9,In Progress,7.17
3922,8,Lead,148.3,Delayed,5.19
3923,13,Analyst,129.7,Completed,8.65
3924,9,Coordinator,263.5,In Progress,5.83
3925,8,QA,279.1,In Progress,5.3
3925,14,Manager,179.7,In Progress,7.67
3925,11,Manager,163.0,Completed,5.04
3926,7,Analyst,214.1,Completed,9.0
3927,1,Manager,107.7,Completed,9.32
3928,2,Coordinator,394.4,Delayed,9.64
3929,3,Lead,233.9,In Progress,7.84
3929,5,Developer,42.8,Delayed,9.44
3929,7,QA,301.3,Completed,5.34
3930,4,QA,132.7,Completed,9.68
3930,7,Manager,103.4,Delayed,5.42
3931,12,Manager,59.3,Delayed,7.03
3932,6,Analyst,331.8,Completed,8.59
3932,9,Lead,365.3,Completed,7.77
3932,11,Developer,270.8,Delayed,7.72
3933,14,Developer,311.3,In Progress,7.05
3934,12,Manager,115.8,Delayed,6.24
3934,10,Lead,357.7,In Progress,6.01
3935,2,Analyst,203.5,Delayed,6.49
3935,6,QA,147.8,Delayed,8.32
3936,15,Coordinator,71.3,In Progress,8.72
3936,10,Designer,136.2,In Progress,8.69
3936,5,Lead,243.6,Delayed,8.64
3937,9,QA,380.1,Completed,5.18
3937,5,Manager,249.9,Completed,9.74
3937,14,Developer,283.3,In Progress,9.8
3938,6,QA,183.7,Delayed,5.75
3938,8,Lead,252.8,In Progress,9.66
3939,15,Analyst,155.5,Delayed,6.75
3940,3,Designer,384.6,Delayed,5.89
3941,12,Lead,246.6,Delayed,5.44
3942,1,Manager,325.5,Completed,7.91
3943,9,Manager,57.6,Delayed,6.43
3944,6,Analyst,298.6,Completed,8.8
3944,7,QA,153.4,In Progress,9.53
3945,7,Designer,281.4,In Progress,8.18
3945,2,Coordinator,260.5,Delayed,9.96
3946,15,Designer,158.3,In Progress,8.23
3946,13,Analyst,92.2,Completed,6.47
3946,11,Designer,334.9,In Progress,5.25
3947,9,Manager,262.0,Completed,9.02
3947,10,Manager,55.2,In Progress,6.12
3948,15,Developer,242.7,Completed,6.82
3949,12,QA,256.3,Completed,8.44
3950,6,Lead,191.0,Completed,9.75
3950,1,Designer,136.5,Completed,5.09
3950,4,Developer,246.9,Completed,6.86
3951,7,QA,115.6,In Progress,8.42
3951,5,Lead,93.2,Delayed,6.14
3951,6,Lead,89.5,Delayed,6.34
3952,7,QA,167.3,Completed,8.36
3952,11,Developer,228.8,In Progress,7.53
3953,10,Manager,237.9,Completed,9.27
3953,9,Coordinator,131.5,Completed,5.66
3953,12,Manager,368.0,Delayed,7.39
3954,1,Coordinator,381.3,Delayed,5.94
3954,6,QA,289.8,Delayed,9.8
3955,14,Analyst,247.3,Delayed,9.95
3956,15,Designer,391.1,Completed,7.64
3957,4,Lead,317.5,Delayed,7.13
3958,11,Designer,69.6,In Progress,9.03
3959,8,Lead,201.6,Completed,5.45
3959,7,Manager,395.9,Completed,5.06
3959,14,QA,162.4,Delayed,9.79
3960,8,Designer,387.9,Completed,6.9
3960,11,Analyst,316.6,Delayed,6.09
3961,12,Developer,241.2,Completed,6.38
3961,10,Manager,314.0,In Progress,6.59
3962,3,QA,152.1,In Progress,5.97
3962,13,Lead,224.6,Delayed,7.51
3962,15,Manager,139.5,Completed,6.85
3963,3,Analyst,213.7,Completed,6.44
3963,14,Manager,230.3,Completed,6.28
3963,8,Coordinator,361.9,Delayed,9.27
3964,9,Analyst,237.3,Completed,6.02
3965,2,Designer,337.2,Delayed,8.76
3965,3,Lead,157.7,In Progress,7.67
3966,12,QA,73.6,Completed,6.99
3966,1,Developer,245.9,Completed,6.69
3967,7,Lead,156.1,Completed,9.68
3968,1,Lead,175.8,Completed,8.04
3968,3,Designer,164.4,In Progress,9.59
3969,3,QA,319.5,Completed,9.16
3970,12,Lead,58.5,Delayed,9.11
3970,8,Developer,137.0,Completed,7.89
3971,7,Analyst,201.7,Completed,5.47
3971,10,Analyst,93.4,In Progress,9.87
3972,12,Developer,223.3,Completed,9.57
3972,13,Lead,316.5,In Progress,9.28
3972,2,Coordinator,187.2,Completed,9.17
3973,9,Designer,356.3,Delayed,7.73
3974,15,QA,106.0,Completed,5.42
3975,6,QA,92.3,In Progress,5.95
3975,14,Manager,302.3,Completed,8.44
3976,7,Analyst,324.4,In Progress,6.9
3977,8,Analyst,168.2,Delayed,8.55
3977,10,Analyst,261.4,Completed,5.0
3978,4,Designer,72.3,In Progress,9.94
3978,15,Analyst,158.0,In Progress,6.19
3978,3,Analyst,46.3,Completed,5.81
3979,10,Analyst,123.7,Delayed,6.35
3980,14,Analyst,107.9,Delayed,9.06
3980,5,Manager,242.7,In Progress,9.17
3981,6,Analyst,181.0,Delayed,5.29
3981,11,Lead,88.5,Completed,9.63
3982,6,Manager,54.7,Completed,7.93
3983,2,Analyst,328.6,In Progress,7.47
3984,7,Analyst,190.2,Completed,6.85
3984,3,Designer,124.5,In Progress,5.93
3984,12,Manager,54.1,In Progress,5.17
3985,9,Coordinator,381.5,In Progress,9.66
3985,12,Developer,80.3,Delayed,5.42
3986,6,Developer,279.4,Delayed,6.9
3986,13,Manager,324.1,Completed,5.74
3987,12,QA,295.7,In Progress,9.03
3988,14,Developer,285.2,Delayed,6.95
3989,10,QA,208.6,Delayed,7.65
3990,8,Developer,100.0,Completed,9.47
3991,15,Lead,182.3,In Progress,8.08
3992,11,Analyst,143.1,Completed,9.98
3993,2,Coordinator,389.5,Completed,8.92
3993,10,Analyst,158.0,In Progress,7.56
3993,7,Designer,294.7,Delayed,5.56
3994,4,Analyst,240.8,Completed,8.5
3994,1,Manager,316.0,In Progress,5.15
3994,14,Developer,353.8,Completed,8.18
3995,2,Designer,76.6,Delayed,5.3
3995,15,Manager,70.0,In Progress,6.06
3996,14,QA,208.8,In Progress,7.46
3996,15,Lead,63.0,Delayed,9.91
3997,5,Manager,387.6,Completed,8.73
3997,4,Coordinator,353.2,In Progress,7.92
3998,3,Developer,152.8,In Progress,5.33
3998,10,Analyst,204.4,Delayed,8.25
3999,1,Lead,41.2,Completed,9.57
3999,13,Developer,348.6,Completed,6.93
3999,9,Designer,386.9,Delayed,5.49
4000,8,Designer,237.1,Delayed,9.01
4001,14,Coordinator,287.2,Completed,7.9
4001,1,QA,364.4,Completed,7.83
4001,6,Lead,181.2,Completed,8.02
4002,13,Designer,233.0,In Progress,8.19
4002,6,Developer,49.6,Completed,9.53
4003,2,Lead,317.9,Delayed,7.71
4003,4,Lead,179.8,Completed,8.2
4003,1,Manager,235.9,Delayed,8.88
4004,8,Analyst,49.1,Delayed,6.85
4004,6,Developer,248.4,Completed,9.81
4005,5,Manager,151.8,Completed,7.09
4005,1,QA,183.0,Delayed,5.12
4005,4,Lead,146.3,Completed,5.96
4006,8,Coordinator,60.6,In Progress,5.54
4006,10,Manager,88.7,Delayed,8.51
4006,1,Coordinator,241.3,Completed,7.8
4007,3,Lead,182.0,Delayed,7.84
4008,9,Manager,384.3,Delayed,5.44
4008,10,Coordinator,75.5,In Progress,7.62
4008,7,QA,348.6,Completed,7.57
4009,5,Coordinator,83.5,In Progress,9.45
4009,4,Coordinator,58.2,Delayed,6.69
4010,12,Coordinator,183.6,In Progress,7.62
4010,7,Developer,187.5,Completed,5.93
4010,4,Lead,46.2,In Progress,8.21
4011,10,Developer,329.8,Completed,5.25
4011,11,Analyst,374.0,Delayed,7.81
4012,1,QA,356.4,Completed,5.03
4012,4,Designer,269.7,Completed,5.61
4012,10,Analyst,332.2,Completed,8.62
4013,13,Lead,225.2,Completed,7.91
4013,3,QA,307.9,Delayed,8.38
4014,5,Analyst,256.0,Delayed,6.52
4014,3,QA,379.9,Completed,9.87
4015,10,Manager,254.6,In Progress,7.82
4016,13,Lead,375.5,Delayed,7.0
4017,12,Designer,46.7,Delayed,8.57
4018,13,Developer,215.6,Delayed,7.2
4018,4,QA,146.4,Completed,6.56
4019,4,QA,182.4,In Progress,5.0
4019,2,QA,289.4,Completed,6.03
4020,14,Manager,394.3,In Progress,7.96
4021,11,Designer,395.0,Delayed,7.63
4021,4,QA,55.8,In Progress,8.33
4021,13,Developer,397.8,Completed,5.15
4022,13,Lead,385.5,Delayed,5.59
4022,6,Lead,204.8,Completed,8.59
4023,5,Coordinator,255.5,Completed,5.17
4023,6,Lead,208.8,In Progress,7.26
4024,1,Lead,61.9,In Progress,8.01
4024,3,Manager,89.1,Completed,9.71
4025,15,Developer,180.3,Delayed,5.79
4025,2,Developer,390.4,Delayed,8.65
4026,14,Coordinator,393.8,In Progress,9.52
4026,12,Designer,333.8,Delayed,6.66
4026,1,Analyst,283.3,Delayed,6.92
4027,14,Lead,75.3,Completed,5.14
4027,1,Analyst,93.3,Delayed,7.25
4028,14,Analyst,281.6,Completed,8.5
4028,6,Coordinator,364.8,Completed,6.52
4028,9,Lead,357.8,In Progress,5.85
4029,3,Manager,96.9,In Progress,5.91
4029,1,QA,115.0,Completed,5.59
4030,2,Developer,310.7,In Progress,6.73
4030,10,QA,261.1,Delayed,5.41
4031,5,QA,77.5,Delayed,6.78
4031,2,Manager,113.7,Delayed,5.42
4032,13,Developer,172.1,Delayed,7.72
4033,14,Developer,383.7,Delayed,8.98
4034,14,Developer,201.8,Completed,8.12
4034,7,Analyst,367.8,Completed,5.48
4035,5,Manager,40.1,Completed,8.64
4036,12,Developer,238.6,In Progress,9.23
4036,15,Analyst,205.0,Delayed,5.92
4036,9,QA,242.3,In Progress,7.25
4037,5,Designer,341.7,Completed,6.15
4037,7,Lead,283.8,Delayed,6.47
4038,5,QA,180.0,Completed,8.27
4038,4,Lead,145.5,Completed,8.61
4038,10,Designer,206.8,In Progress,6.07
4039,6,Designer,361.0,In Progress,9.02
4040,9,Analyst,357.6,In Progress,7.98
4040,1,QA,101.2,In Progress,6.71
4040,5,QA,171.9,In Progress,9.41
4041,3,Analyst,304.2,In Progress,6.74
4041,13,QA,366.9,Delayed,9.03
4042,6,Developer,361.3,Completed,7.32
4043,2,Developer,314.2,Completed,6.09
4043,15,Designer,172.4,Completed,8.26
4043,5,Analyst,158.9,Completed,8.47
4044,10,QA,366.8,In Progress,6.79
4044,4,Lead,255.7,In Progress,6.45
4044,9,Analyst,195.5,In Progress,8.02
4045,3,Coordinator,367.9,Completed,6.47
4046,15,Developer,255.5,Completed,6.59
4046,6,Lead,101.4,In Progress,8.36
4047,5,Coordinator,283.2,Completed,7.04
4048,13,Designer,352.3,Delayed,5.73
4049,2,Analyst,387.3,In Progress,6.28
4049,9,Coordinator,302.3,In Progress,5.04
4049,10,Analyst,346.0,Delayed,6.47
4050,11,QA,393.4,In Progress,7.88
4050,4,Manager,171.7,Completed,9.88
4050,6,Manager,109.2,Delayed,6.89
4051,1,QA,128.3,Completed,6.53
4052,8,Developer,329.1,Completed,7.5
4052,15,Coordinator,111.7,Completed,7.01
4053,8,Analyst,240.1,Delayed,9.76
4053,12,Designer,250.1,Completed,7.79
4053,2,Developer,65.5,Completed,6.76
4054,15,Lead,67.1,Completed,5.91
4055,2,Manager,166.5,Delayed,9.42
4056,10,Analyst,208.6,Completed,5.4
4056,13,QA,126.0,In Progress,8.38
4056,5,Designer,171.3,In Progress,7.93
4057,11,Designer,296.0,In Progress,7.92
4058,13,Lead,189.9,Completed,8.14
4058,12,Coordinator,253.5,In Progress,7.98
4058,6,Developer,104.9,In Progress,7.92
4059,1,Analyst,71.9,Completed,6.76
4059,12,Developer,289.4,In Progress,5.1
4060,4,Analyst,119.6,Delayed,9.11
4061,12,Manager,175.4,Delayed,7.1
4061,5,Designer,194.7,Completed,8.96
4061,10,Manager,184.2,Delayed,7.71
4062,15,Manager,388.3,In Progress,6.71
4062,6,Designer,226.0,In Progress,8.27
4062,7,Analyst,399.7,In Progress,7.36
4063,12,Analyst,397.0,Completed,9.05
4063,8,Developer,189.2,In Progress,9.61
4063,5,Designer,253.2,Completed,5.18
4064,14,QA,173.4,Completed,6.92
4064,2,Designer,103.0,Delayed,9.23
4065,11,Analyst,141.1,Delayed,7.99
4065,14,Coordinator,372.1,In Progress,6.23
4065,1,Coordinator,194.0,Delayed,7.43
4066,14,Developer,318.1,In Progress,8.7
4066,15,Developer,113.0,In Progress,8.34
4067,12,Coordinator,294.0,In Progress,6.86
4067,7,Developer,153.0,Delayed,6.06
4068,3,Developer,353.3,In Progress,5.8
4069,11,QA,111.0,In Progress,7.05
4069,12,Developer,293.8,Completed,9.05
4069,8,QA,74.8,Completed,5.53
4070,2,Analyst,77.8,In Progress,7.54
4070,5,Manager,272.0,Delayed,6.12
4071,3,QA,69.5,Delayed,5.11
4072,12,Coordinator,195.2,In Progress,7.3
4073,1,Coordinator,108.4,Delayed,9.91
4074,6,Manager,237.5,In Progress,6.1
4075,5,Coordinator,283.2,In Progress,5.13
4076,11,Manager,273.5,Completed,7.96
4076,3,Analyst,311.8,Completed,6.2
4077,1,Lead,240.3,Delayed,8.54
4077,15,Developer,242.2,In Progress,7.53
4078,14,QA,191.3,In Progress,6.03
4079,5,Coordinator,107.9,In Progress,6.47
4080,9,Designer,297.5,Delayed,7.52
4080,12,Designer,385.8,In Progress,8.44
4081,2,Designer,257.6,Delayed,9.89
4081,9,Coordinator,213.9,Completed,6.45
4081,10,Designer,344.4,Completed,9.62
4082,9,Lead,258.4,Completed,7.54
4082,3,Analyst,157.6,Delayed,9.1
4082,15,Analyst,240.7,In Progress,8.83
4083,13,Lead,145.5,Completed,5.89
4084,13,Designer,281.3,In Progress,6.89
4084,5,Designer,277.2,Completed,7.69
4085,15,Lead,54.9,Completed,6.74
4085,7,Designer,295.0,Completed,7.23
4085,3,QA,266.4,In Progress,9.9
4086,15,Analyst,316.9,In Progress,7.34
4087,6,QA,150.4,Completed,7.18
4088,14,QA,71.9,In Progress,9.93
4088,13,Developer,72.4,In Progress,6.06
4089,7,Analyst,391.8,Delayed,6.25
4089,2,QA,257.3,In Progress,9.63
4090,5,Analyst,358.0,In Progress,5.93
4091,14,Manager,202.5,In Progress,5.4
4091,8,Designer,371.6,Completed,8.58
4091,15,Developer,328.6,Completed,9.12
4092,12,Designer,55.1,In Progress,7.24
4092,14,Coordinator,326.8,Delayed,7.28
4092,1,Analyst,206.4,Delayed,6.06
4093,14,QA,236.5,Delayed,8.49
4093,7,Lead,338.1,Delayed,8.65
4093,8,Manager,90.7,Delayed,8.49
4094,12,Designer,266.4,In Progress,9.26
4094,5,Manager,245.0,Completed,9.08
4095,1,Designer,287.2,Completed,5.75
4096,9,Manager,57.8,Delayed,7.54
4097,1,Designer,83.1,Delayed,9.97
4097,9,Developer,241.7,In Progress,7.46
4098,12,Analyst,142.0,Delayed,9.76
4098,10,Lead,221.7,In Progress,7.6
4098,1,Designer,129.5,Delayed,8.34
4099,15,Lead,282.9,Completed,9.52
4099,6,QA,381.0,In Progress,5.45
4099,2,Lead,363.7,Delayed,7.35
4100,9,QA,261.1,Completed,8.03
4100,15,Coordinator,155.5,Completed,9.83
4101,3,Designer,244.0,In Progress,9.59
4102,15,QA,399.9,Completed,6.63
4103,3,Developer,176.4,Completed,7.07
4104,12,Analyst,248.8,Completed,8.06
4104,3,Manager,135.4,Completed,7.78
4104,15,Coordinator,392.8,Completed,7.24
4105,1,Coordinator,393.0,Delayed,5.82
4105,7,Analyst,54.3,Delayed,6.71
4106,9,Analyst,92.2,Delayed,9.72
4107,2,Designer,53.7,Delayed,9.69
4107,4,Designer,141.6,In Progress,5.41
4108,13,Analyst,151.5,Completed,6.47
4108,14,Designer,336.3,Delayed,6.12
4108,6,Analyst,218.0,Completed,9.44
4109,13,QA,392.2,In Progress,10.0
4109,2,Analyst,178.7,Delayed,6.91
4110,8,Designer,210.6,In Progress,6.78
4111,2,QA,278.8,In Progress,9.78
4112,12,Designer,340.7,Delayed,8.6
4112,2,Manager,201.0,Delayed,8.31
4112,8,Coordinator,97.3,Completed,6.55
4113,4,Designer,271.2,Completed,9.88
4113,6,Coordinator,187.2,In Progress,5.7
4114,13,Coordinator,182.5,Completed,8.11
4115,1,Designer,355.3,Delayed,7.09
4115,12,Manager,81.8,Completed,6.33
4116,11,Analyst,88.0,In Progress,6.83
4117,15,Developer,203.4,Completed,5.44
4117,8,Designer,223.6,Completed,8.34
4118,10,Manager,306.0,In Progress,9.57
4118,14,Coordinator,342.2,In Progress,9.22
4119,5,Coordinator,102.4,Completed,5.79
4119,11,Developer,319.7,In Progress,8.69
4120,8,Analyst,362.7,Delayed,8.09
4120,1,QA,349.1,In Progress,7.01
4121,13,Developer,235.4,Delayed,5.28
4122,2,Designer,184.8,Delayed,6.41
4122,1,Analyst,62.2,In Progress,8.08
4122,7,QA,351.5,Completed,5.76
4123,3,Manager,262.5,In Progress,7.07
4123,5,Manager,64.3,Completed,6.75
4124,13,Manager,212.1,Completed,7.09
4124,15,Designer,332.9,Delayed,8.6
4124,2,Manager,47.2,Completed,8.93
4125,4,Developer,365.5,In Progress,9.94
4125,11,Manager,219.1,Completed,5.04
4126,15,Designer,334.0,In Progress,7.13
4127,6,Developer,62.8,Delayed,7.71
4127,13,Coordinator,318.1,Delayed,9.05
4128,12,Designer,373.2,Completed,8.48
4128,11,Lead,350.6,Completed,8.54
4128,7,Analyst,129.9,In Progress,5.13
4129,6,QA,58.6,Delayed,6.88
4130,5,Developer,305.8,In Progress,8.63
4130,1,Analyst,333.4,Completed,8.35
4131,5,QA,62.2,In Progress,9.2
4131,13,Coordinator,281.9,In Progress,7.88
4131,11,Designer,74.0,Completed,6.7
4132,4,Manager,257.8,In Progress,6.64
4133,14,Manager,332.7,Completed,7.4
4133,13,Analyst,246.4,In Progress,6.81
4134,11,QA,281.3,In Progress,5.77
4135,14,QA,274.3,In Progress,6.16
4135,7,Manager,241.5,In Progress,8.43
4136,14,QA,343.9,In Progress,9.56
4136,13,Lead,323.9,Delayed,8.38
4137,2,QA,389.5,Completed,8.05
4138,15,QA,119.6,Completed,8.72
4139,8,Coordinator,334.5,Completed,9.47
4139,6,Developer,150.1,In Progress,9.87
4139,13,QA,123.1,In Progress,9.26
4140,13,Lead,102.7,In Progress,8.69
4141,2,QA,181.6,Delayed,8.78
4142,6,Coordinator,131.1,In Progress,6.3
4142,8,Coordinator,335.2,In Progress,6.13
4142,9,Coordinator,122.6,Delayed,6.71
4143,8,QA,70.9,In Progress,7.11
4144,3,Developer,318.5,Delayed,5.23
4145,3,Developer,150.6,Delayed,6.08
4146,3,Developer,190.7,Completed,8.11
4147,9,Designer,111.5,Delayed,8.65
4147,14,QA,239.8,Completed,8.94
4148,3,Developer,164.0,Completed,9.85
4149,13,Analyst,196.9,Completed,7.36
4149,8,Developer,321.0,Completed,6.6
4149,2,Lead,373.2,In Progress,6.49
4150,15,Coordinator,164.1,Completed,6.44
4151,11,Lead,189.5,Delayed,7.53
4151,4,Designer,186.6,Completed,8.42
4151,8,Developer,131.0,In Progress,9.82
4152,13,Coordinator,117.2,Delayed,7.9
4153,5,Analyst,359.6,In Progress,5.68
4154,5,Lead,201.0,Completed,9.73
4154,9,Designer,145.6,Delayed,5.0
4155,15,Analyst,126.7,Completed,8.93
4155,14,Lead,60.4,In Progress,6.58
4156,6,Coordinator,139.0,Delayed,6.85
4156,11,Designer,223.4,Delayed,6.02
4157,3,Manager,164.2,Delayed,6.6
4158,2,Designer,389.8,Delayed,8.78
4159,1,QA,234.3,Completed,5.01
4159,13,Coordinator,225.6,Delayed,5.19
4159,14,Manager,336.3,Delayed,7.62
4160,12,Coordinator,57.6,Delayed,7.62
4160,2,Lead,304.7,Delayed,7.75
4160,11,Designer,322.1,In Progress,9.25
4161,11,Coordinator,357.1,Delayed,6.82
4161,2,Coordinator,380.9,Delayed,5.39
4162,14,Analyst,375.9,Delayed,7.47
4163,7,Lead,275.1,In Progress,8.28
4163,13,Developer,126.6,In Progress,8.37
4163,11,Developer,207.4,In Progress,8.4
4164,7,Lead,304.5,Completed,6.51
4164,5,Analyst,228.2,Delayed,6.28
4164,10,Coordinator,399.8,Delayed,6.26
4165,11,Manager,231.3,Completed,9.08
4165,9,Lead,331.7,Delayed,8.78
4166,11,Designer,99.7,In Progress,5.55
4166,15,Designer,345.2,In Progress,8.86
4166,6,Lead,119.9,Completed,8.29
4167,2,Designer,176.1,Completed,8.96
4167,7,Manager,287.3,Completed,5.86
4167,12,Developer,218.9,In Progress,8.36
4168,7,QA,213.1,In Progress,9.36
4168,8,QA,101.5,Completed,6.11
4169,5,Analyst,260.5,Completed,8.57
4170,1,Developer,71.4,In Progress,7.13
4170,14,Designer,152.1,Delayed,9.46
4170,7,Analyst,67.2,Delayed,7.5
4171,1,Analyst,287.5,Delayed,9.0
4172,10,Analyst,351.8,In Progress,9.3
4172,13,Designer,207.5,Completed,8.29
4173,7,Coordinator,374.9,In Progress,7.45
4174,13,Coordinator,190.0,In Progress,9.99
4175,8,Developer,53.9,Delayed,7.57
4175,4,QA,371.2,In Progress,5.31
4176,12,Lead,236.9,In Progress,6.58
4176,10,QA,205.8,In Progress,8.38
4176,11,Coordinator,163.3,In Progress,5.81
4177,12,Developer,65.6,Delayed,7.74
4177,3,Analyst,120.2,Completed,8.25
4177,1,Lead,191.2,Completed,6.24
4178,10,Coordinator,134.0,Delayed,8.83
4178,12,Designer,235.6,Delayed,6.07
4179,9,Designer,212.8,Completed,5.45
4180,2,QA,270.2,Completed,7.94
4180,15,Lead,332.7,Completed,9.5
4180,1,Coordinator,226.6,In Progress,7.69
4181,5,Lead,142.9,In Progress,7.72
4181,2,Lead,244.3,In Progress,5.7
4181,14,Designer,46.3,Delayed,5.26
