EmployeeID,TrainingID,EnrollDate,CompletionDate,CompletionStatus,AssessmentScore
4081,6,2023-03-17,2023-04-16,Completed,65.21
4081,3,2023-05-04,2023-06-03,Completed,76.47
4082,1,2023-12-06,2024-01-05,Completed,98.17
4082,6,2023-10-15,2023-11-14,Completed,92.9
4082,4,2023-12-09,,Dropped,0.0
4082,7,2023-06-08,,Dropped,0.0
4083,1,2023-05-02,2023-06-01,Completed,95.24
4083,8,2023-01-17,2023-02-16,Completed,88.64
4083,5,2023-05-12,2023-06-11,Completed,72.93
4084,6,2023-01-08,2023-02-07,Completed,63.35
4085,10,2023-04-01,,Dropped,0.0
4086,7,2023-10-04,,In Progress,0.0
4086,10,2023-12-14,2024-01-13,Completed,74.46
4086,3,2023-09-16,2023-10-16,Completed,88.19
4087,7,2023-06-07,2023-07-07,Completed,89.64
4087,8,2023-11-21,2023-12-21,Completed,92.73
4088,2,2023-02-03,2023-03-05,Completed,71.5
4088,7,2023-05-20,2023-06-19,Completed,67.64
4088,6,2023-11-19,2023-12-19,Completed,68.8
4088,4,2023-12-26,2024-01-25,Completed,89.3
4089,1,2023-04-21,,Dropped,0.0
4089,8,2023-07-12,2023-08-11,Completed,93.95
4089,9,2023-02-27,2023-03-29,Completed,55.03
4089,2,2023-05-24,2023-06-23,Completed,66.66
4090,6,2023-12-14,2024-01-13,Completed,64.84
4090,3,2023-05-09,2023-06-08,Completed,56.65
4090,8,2023-11-04,2023-12-04,Completed,71.43
4090,7,2023-02-14,2023-03-16,Completed,59.87
4091,7,2023-08-26,2023-09-25,Completed,67.28
4092,7,2023-12-08,2024-01-07,Completed,76.79
4092,8,2023-09-18,,In Progress,0.0
4092,1,2023-06-14,2023-07-14,Completed,98.78
4092,5,2023-06-13,,In Progress,0.0
4093,5,2023-08-22,2023-09-21,Completed,71.48
4094,3,2023-01-09,2023-02-08,Completed,57.34
4094,7,2023-05-14,2023-06-13,Completed,89.63
4095,5,2023-03-02,2023-04-01,Completed,88.17
4095,6,2023-11-15,2023-12-15,Completed,61.94
4095,7,2023-12-06,,Dropped,0.0
4095,2,2023-04-04,2023-05-04,Completed,86.89
4096,6,2023-01-23,2023-02-22,Completed,69.96
4096,8,2023-08-08,,In Progress,0.0
4097,3,2023-07-19,,Dropped,0.0
4097,4,2023-10-17,2023-11-16,Completed,58.99
4097,10,2023-04-05,2023-05-05,Completed,88.04
4097,2,2023-04-19,2023-05-19,Completed,59.63
4098,4,2023-02-16,2023-03-18,Completed,62.45
4099,4,2023-05-26,,In Progress,0.0
4099,9,2023-02-16,2023-03-18,Completed,82.24
4099,2,2023-05-06,2023-06-05,Completed,69.86
4100,1,2023-10-24,,Dropped,0.0
4101,3,2023-10-02,,In Progress,0.0
4102,2,2023-03-26,2023-04-25,Completed,80.98
4102,7,2023-04-03,,In Progress,0.0
4103,9,2023-06-27,2023-07-27,Completed,83.83
4103,2,2023-06-24,2023-07-24,Completed,88.71
4103,10,2023-05-10,2023-06-09,Completed,92.8
4103,5,2023-02-27,2023-03-29,Completed,96.95
4104,10,2023-08-22,2023-09-21,Completed,74.22
4105,8,2023-10-09,,In Progress,0.0
4105,4,2023-02-08,,In Progress,0.0
4105,10,2023-09-12,2023-10-12,Completed,70.13
4106,7,2023-07-27,,Dropped,0.0
4106,4,2023-02-19,2023-03-21,Completed,60.95
4107,4,2023-02-05,2023-03-07,Completed,72.29
4107,9,2023-01-26,2023-02-25,Completed,63.32
4107,3,2023-07-06,2023-08-05,Completed,66.57
4107,10,2023-10-19,,Dropped,0.0
4108,8,2023-06-11,2023-07-11,Completed,66.62
4108,5,2023-08-02,2023-09-01,Completed,75.22
4109,7,2023-10-08,2023-11-07,Completed,80.48
4109,8,2023-02-17,2023-03-19,Completed,70.27
4110,5,2023-12-27,2024-01-26,Completed,84.05
4111,2,2023-11-13,2023-12-13,Completed,66.86
4112,7,2023-05-02,2023-06-01,Completed,66.97
4112,3,2023-03-06,,In Progress,0.0
4112,9,2023-04-21,2023-05-21,Completed,89.87
4112,6,2023-12-16,,In Progress,0.0
4113,2,2023-10-01,2023-10-31,Completed,63.87
4113,10,2023-12-19,2024-01-18,Completed,81.63
4114,3,2023-08-03,2023-09-02,Completed,62.36
4114,6,2023-01-20,,In Progress,0.0
4115,4,2023-08-16,2023-09-15,Completed,69.54
4115,1,2023-12-23,2024-01-22,Completed,91.98
4115,3,2023-05-18,2023-06-17,Completed,90.94
4115,5,2023-12-27,,In Progress,0.0
4116,4,2023-04-14,,In Progress,0.0
4116,7,2023-08-03,2023-09-02,Completed,83.4
4116,6,2023-05-20,,Dropped,0.0
4117,3,2023-03-19,,Dropped,0.0
4117,2,2023-04-04,,Dropped,0.0
4118,6,2023-01-04,,In Progress,0.0
4119,8,2023-08-26,2023-09-25,Completed,78.64
4119,9,2023-09-19,2023-10-19,Completed,73.14
4120,1,2023-03-14,,In Progress,0.0
4120,2,2023-08-26,2023-09-25,Completed,92.13
4120,4,2023-04-10,2023-05-10,Completed,58.62
4121,3,2023-11-21,2023-12-21,Completed,94.2
4121,9,2023-03-22,2023-04-21,Completed,95.16
4121,2,2023-07-16,,In Progress,0.0
4122,1,2023-03-03,,In Progress,0.0
4122,2,2023-02-10,2023-03-12,Completed,81.21
4122,4,2023-09-17,,In Progress,0.0
4123,10,2023-04-21,2023-05-21,Completed,71.86
4124,1,2023-08-24,2023-09-23,Completed,60.11
4124,3,2023-07-01,2023-07-31,Completed,83.36
4125,6,2023-02-02,2023-03-04,Completed,96.36
4126,1,2023-04-12,,In Progress,0.0
4127,10,2023-04-18,2023-05-18,Completed,66.76
4127,4,2023-07-04,2023-08-03,Completed,76.45
4127,9,2023-12-07,,In Progress,0.0
4127,6,2023-08-16,2023-09-15,Completed,60.75
4128,9,2023-12-26,2024-01-25,Completed,72.15
4128,10,2023-09-04,,Dropped,0.0
4128,2,2023-03-15,,Dropped,0.0
4129,3,2023-10-14,,In Progress,0.0
4130,8,2023-12-25,,In Progress,0.0
4130,6,2023-12-03,2024-01-02,Completed,72.86
4131,9,2023-04-19,,Dropped,0.0
4132,8,2023-07-27,,Dropped,0.0
4132,10,2023-05-19,2023-06-18,Completed,68.49
4132,3,2023-09-23,2023-10-23,Completed,80.67
4133,5,2023-06-03,2023-07-03,Completed,73.35
4134,1,2023-07-09,2023-08-08,Completed,74.85
4135,2,2023-02-03,2023-03-05,Completed,99.71
4136,10,2023-05-17,,In Progress,0.0
4136,1,2023-02-24,,Dropped,0.0
4136,9,2023-08-23,2023-09-22,Completed,81.15
4136,6,2023-11-07,2023-12-07,Completed,64.62
4137,4,2023-02-25,2023-03-27,Completed,91.37
4137,9,2023-08-02,2023-09-01,Completed,86.47
4137,7,2023-01-17,2023-02-16,Completed,76.58
4138,1,2023-07-06,2023-08-05,Completed,55.23
4138,6,2023-08-04,2023-09-03,Completed,73.6
4138,10,2023-09-16,2023-10-16,Completed,89.61
4139,6,2023-01-14,2023-02-13,Completed,91.26
4139,1,2023-05-12,2023-06-11,Completed,72.93
4139,9,2023-12-09,2024-01-08,Completed,71.52
4139,4,2023-05-02,,Dropped,0.0
4140,3,2023-05-26,2023-06-25,Completed,85.46
4140,10,2023-06-16,2023-07-16,Completed,92.78
4141,6,2023-12-04,2024-01-03,Completed,62.85
4141,9,2023-02-06,,In Progress,0.0
4142,7,2023-10-26,2023-11-25,Completed,74.5
4142,5,2023-09-07,2023-10-07,Completed,73.3
4143,7,2023-08-06,2023-09-05,Completed,78.46
4143,1,2023-02-16,2023-03-18,Completed,76.92
4144,6,2023-02-26,,Dropped,0.0
4144,5,2023-01-16,2023-02-15,Completed,87.0
4145,1,2023-06-05,2023-07-05,Completed,60.95
4145,9,2023-11-10,2023-12-10,Completed,86.29
4145,8,2023-10-03,2023-11-02,Completed,88.5
4145,10,2023-09-27,2023-10-27,Completed,58.57
4146,5,2023-07-24,,In Progress,0.0
4146,3,2023-12-22,2024-01-21,Completed,80.04
4146,8,2023-05-01,2023-05-31,Completed,55.13
4146,4,2023-04-09,2023-05-09,Completed,84.46
4147,4,2023-02-17,2023-03-19,Completed,62.45
4147,1,2023-02-07,,Dropped,0.0
4147,9,2023-03-03,2023-04-02,Completed,95.83
4148,2,2023-02-07,,In Progress,0.0
4148,3,2023-10-21,,Dropped,0.0
4148,5,2023-10-15,2023-11-14,Completed,63.72
4149,6,2023-11-25,,In Progress,0.0
4149,5,2023-05-10,2023-06-09,Completed,77.04
4149,2,2023-11-22,2023-12-22,Completed,79.21
4149,4,2023-02-10,,In Progress,0.0
4150,10,2023-09-18,2023-10-18,Completed,73.86
4150,7,2023-11-13,2023-12-13,Completed,95.47
4150,1,2023-10-26,2023-11-25,Completed,70.31
4151,5,2023-02-24,2023-03-26,Completed,76.55
4151,3,2023-12-16,,In Progress,0.0
4151,7,2023-10-09,2023-11-08,Completed,61.98
4152,3,2023-07-14,2023-08-13,Completed,70.11
4152,2,2023-12-10,2024-01-09,Completed,97.79
4152,7,2023-02-06,2023-03-08,Completed,84.68
4152,10,2023-04-15,2023-05-15,Completed,71.49
4153,1,2023-02-21,2023-03-23,Completed,57.43
4154,3,2023-10-23,,Dropped,0.0
4154,7,2023-02-24,,Dropped,0.0
4154,4,2023-06-07,2023-07-07,Completed,71.61
4155,4,2023-02-07,,In Progress,0.0
4155,3,2023-06-20,,Dropped,0.0
4155,10,2023-06-12,2023-07-12,Completed,72.56
4156,4,2023-10-01,2023-10-31,Completed,95.74
4156,9,2023-08-23,2023-09-22,Completed,67.24
4157,8,2023-01-23,2023-02-22,Completed,81.28
4157,7,2023-08-20,2023-09-19,Completed,66.0
4157,4,2023-02-03,2023-03-05,Completed,75.41
4158,6,2023-07-09,2023-08-08,Completed,74.4
4158,10,2023-08-07,2023-09-06,Completed,64.51
4158,8,2023-10-17,,In Progress,0.0
4159,9,2023-01-10,,In Progress,0.0
4159,2,2023-11-23,2023-12-23,Completed,63.37
4159,8,2023-06-19,2023-07-19,Completed,59.07
4159,4,2023-02-15,2023-03-17,Completed,95.18
4160,2,2023-04-03,2023-05-03,Completed,75.03
4161,3,2023-11-19,2023-12-19,Completed,68.33
4161,9,2023-04-02,2023-05-02,Completed,72.82
4162,7,2023-05-20,,In Progress,0.0
4163,7,2023-05-12,,In Progress,0.0
4163,1,2023-05-26,,In Progress,0.0
4163,3,2023-08-25,2023-09-24,Completed,94.68
4164,4,2023-08-12,2023-09-11,Completed,80.76
4164,7,2023-10-16,2023-11-15,Completed,85.71
4164,8,2023-04-06,,In Progress,0.0
4164,3,2023-06-14,2023-07-14,Completed,56.36
4165,9,2023-02-16,2023-03-18,Completed,58.48
4166,5,2023-07-02,2023-08-01,Completed,75.89
4166,1,2023-06-18,2023-07-18,Completed,75.85
4166,2,2023-08-23,2023-09-22,Completed,95.17
4167,10,2023-06-08,,Dropped,0.0
4167,5,2023-12-02,,In Progress,0.0
4167,2,2023-01-22,2023-02-21,Completed,98.88
4168,10,2023-07-26,2023-08-25,Completed,60.78
4168,9,2023-06-22,2023-07-22,Completed,94.96
4168,5,2023-09-18,,Dropped,0.0
4168,4,2023-05-10,2023-06-09,Completed,92.37
4169,9,2023-09-20,2023-10-20,Completed,91.12
4169,6,2023-03-04,2023-04-03,Completed,70.18
4170,8,2023-07-17,,In Progress,0.0
4170,7,2023-07-19,2023-08-18,Completed,88.66
4170,9,2023-08-07,2023-09-06,Completed,91.41
4171,7,2023-03-01,2023-03-31,Completed,64.85
4172,1,2023-12-11,,Dropped,0.0
4173,10,2023-10-08,,In Progress,0.0
4173,2,2023-05-23,,In Progress,0.0
4174,2,2023-06-13,2023-07-13,Completed,94.68
4175,2,2023-02-19,2023-03-21,Completed,59.89
4175,8,2023-06-16,2023-07-16,Completed,89.32
4176,8,2023-09-17,2023-10-17,Completed,75.77
4176,5,2023-12-11,,In Progress,0.0
4176,4,2023-07-24,2023-08-23,Completed,70.54
4177,8,2023-10-04,,In Progress,0.0
4177,5,2023-07-17,2023-08-16,Completed,71.49
4177,9,2023-06-25,2023-07-25,Completed,79.35
4177,7,2023-03-10,2023-04-09,Completed,77.37
4178,1,2023-12-24,2024-01-23,Completed,94.02
4178,8,2023-03-15,2023-04-14,Completed,88.51
4178,7,2023-11-18,,In Progress,0.0
4179,7,2023-01-09,,In Progress,0.0
4180,1,2023-11-01,2023-12-01,Completed,77.17
4180,3,2023-12-07,2024-01-06,Completed,74.6
4181,5,2023-07-15,,In Progress,0.0
4181,3,2023-12-24,2024-01-23,Completed,55.97
4181,10,2023-11-18,2023-12-18,Completed,66.55
4182,10,2023-08-02,,In Progress,0.0
4182,1,2023-02-20,2023-03-22,Completed,65.88
4183,8,2023-08-25,2023-09-24,Completed,94.13
4184,1,2023-06-21,2023-07-21,Completed,85.17
4184,6,2023-08-23,2023-09-22,Completed,97.8
4184,5,2023-05-07,,In Progress,0.0
4185,1,2023-11-14,,In Progress,0.0
4185,2,2023-03-15,2023-04-14,Completed,93.36
4186,9,2023-04-03,,In Progress,0.0
4186,6,2023-11-10,2023-12-10,Completed,96.13
4186,10,2023-12-16,2024-01-15,Completed,95.04
4187,7,2023-09-20,2023-10-20,Completed,76.91
4188,5,2023-09-25,2023-10-25,Completed,62.26
4188,9,2023-11-16,2023-12-16,Completed,61.43
4188,7,2023-07-25,2023-08-24,Completed,95.38
4188,4,2023-03-07,2023-04-06,Completed,87.41
4189,8,2023-03-26,2023-04-25,Completed,64.13
4189,4,2023-06-18,,Dropped,0.0
4190,7,2023-03-19,,In Progress,0.0
4191,1,2023-07-26,2023-08-25,Completed,93.88
4192,9,2023-12-01,2023-12-31,Completed,93.62
4193,2,2023-11-19,2023-12-19,Completed,79.6
4193,9,2023-05-08,2023-06-07,Completed,64.91
4194,6,2023-11-20,,Dropped,0.0
4194,8,2023-01-20,,In Progress,0.0
4194,5,2023-12-18,,Dropped,0.0
4194,9,2023-08-14,2023-09-13,Completed,58.11
4195,5,2023-02-23,,In Progress,0.0
4195,8,2023-12-12,2024-01-11,Completed,61.85
4195,7,2023-05-17,,Dropped,0.0
4196,2,2023-01-02,,Dropped,0.0
4197,7,2023-05-15,2023-06-14,Completed,78.92
4197,6,2023-01-16,2023-02-15,Completed,57.44
4198,3,2023-02-25,,Dropped,0.0
4199,1,2023-12-17,,Dropped,0.0
4200,7,2023-12-07,,In Progress,0.0
4200,1,2023-04-20,2023-05-20,Completed,94.86
4201,10,2023-11-17,2023-12-17,Completed,61.91
4201,2,2023-03-16,2023-04-15,Completed,62.77
4201,3,2023-01-01,2023-01-31,Completed,83.94
4201,7,2023-06-27,,Dropped,0.0
4202,1,2023-12-13,2024-01-12,Completed,97.45
4203,3,2023-04-05,2023-05-05,Completed,60.61
4204,2,2023-05-13,2023-06-12,Completed,80.82
4205,2,2023-10-11,2023-11-10,Completed,88.15
4206,5,2023-08-03,2023-09-02,Completed,60.35
4206,3,2023-12-25,2024-01-24,Completed,92.18
4207,7,2023-10-07,,Dropped,0.0
4207,9,2023-02-03,,In Progress,0.0
4207,5,2023-06-10,2023-07-10,Completed,55.05
4207,1,2023-12-07,2024-01-06,Completed,83.33
4208,8,2023-06-03,,In Progress,0.0
4208,3,2023-04-11,,Dropped,0.0
4208,2,2023-06-07,2023-07-07,Completed,72.62
4208,1,2023-01-10,2023-02-09,Completed,84.55
4209,5,2023-04-13,,In Progress,0.0
4210,6,2023-05-03,2023-06-02,Completed,80.22
4210,7,2023-04-10,,In Progress,0.0
4211,6,2023-07-12,,In Progress,0.0
4211,9,2023-10-15,2023-11-14,Completed,59.2
4212,2,2023-08-12,2023-09-11,Completed,89.81
4213,5,2023-07-20,2023-08-19,Completed,55.82
4213,4,2023-05-10,,In Progress,0.0
4214,7,2023-12-20,2024-01-19,Completed,70.62
4214,3,2023-11-02,2023-12-02,Completed,87.75
4214,2,2023-09-05,2023-10-05,Completed,62.24
4215,10,2023-05-09,2023-06-08,Completed,71.4
4216,6,2023-03-12,2023-04-11,Completed,74.13
4216,1,2023-07-05,,In Progress,0.0
4216,3,2023-05-13,2023-06-12,Completed,95.37
4217,6,2023-04-20,,In Progress,0.0
4217,7,2023-04-14,,Dropped,0.0
4218,9,2023-11-24,,In Progress,0.0
4219,6,2023-09-25,2023-10-25,Completed,57.46
4220,6,2023-11-24,2023-12-24,Completed,83.95
4220,10,2023-08-22,2023-09-21,Completed,58.1
4220,3,2023-07-17,,In Progress,0.0
4221,9,2023-03-04,2023-04-03,Completed,98.76
4221,2,2023-09-17,2023-10-17,Completed,93.49
4221,5,2023-02-07,2023-03-09,Completed,57.22
4221,8,2023-06-14,2023-07-14,Completed,99.54
4222,1,2023-03-24,2023-04-23,Completed,77.7
4223,8,2023-10-18,2023-11-17,Completed,99.72
4224,4,2023-06-02,,Dropped,0.0
4225,8,2023-02-23,2023-03-25,Completed,69.1
4225,4,2023-07-12,,Dropped,0.0
4226,2,2023-09-14,2023-10-14,Completed,61.1
4226,6,2023-06-24,2023-07-24,Completed,72.36
4226,1,2023-12-01,,Dropped,0.0
4227,9,2023-05-08,2023-06-07,Completed,64.73
4227,10,2023-02-03,2023-03-05,Completed,62.13
4227,8,2023-05-03,2023-06-02,Completed,93.87
4227,4,2023-03-12,2023-04-11,Completed,78.19
4228,1,2023-05-05,,In Progress,0.0
4228,2,2023-05-04,,Dropped,0.0
4228,4,2023-09-13,,Dropped,0.0
4229,8,2023-06-11,2023-07-11,Completed,64.96
4229,3,2023-05-17,2023-06-16,Completed,56.9
4230,4,2023-08-20,,In Progress,0.0
4231,9,2023-03-15,,In Progress,0.0
4232,1,2023-11-08,2023-12-08,Completed,67.41
4232,8,2023-06-16,,Dropped,0.0
4232,4,2023-02-20,2023-03-22,Completed,93.25
4233,1,2023-10-12,,Dropped,0.0
4233,4,2023-03-14,2023-04-13,Completed,72.8
4233,9,2023-09-18,2023-10-18,Completed,56.91
4233,7,2023-04-18,,In Progress,0.0
4234,5,2023-07-27,2023-08-26,Completed,55.89
4234,6,2023-07-01,2023-07-31,Completed,86.85
4234,3,2023-03-18,2023-04-17,Completed,60.07
4235,8,2023-08-20,,Dropped,0.0
4235,9,2023-07-07,2023-08-06,Completed,85.85
4235,2,2023-04-02,2023-05-02,Completed,83.55
4236,7,2023-05-23,2023-06-22,Completed,61.88
4237,1,2023-05-03,2023-06-02,Completed,81.22
4237,7,2023-10-10,2023-11-09,Completed,55.69
4237,8,2023-09-11,2023-10-11,Completed,78.56
4238,9,2023-04-20,2023-05-20,Completed,79.23
4238,5,2023-07-26,2023-08-25,Completed,75.61
4238,3,2023-12-11,2024-01-10,Completed,99.58
4239,1,2023-07-18,2023-08-17,Completed,88.46
4240,10,2023-01-24,2023-02-23,Completed,86.67
4240,9,2023-06-18,,Dropped,0.0
4241,5,2023-09-05,2023-10-05,Completed,82.38
4241,1,2023-07-20,,In Progress,0.0
4242,1,2023-01-06,2023-02-05,Completed,98.39
4242,8,2023-12-17,2024-01-16,Completed,85.22
4243,1,2023-09-10,2023-10-10,Completed,77.44
4244,10,2023-05-02,2023-06-01,Completed,55.29
4245,2,2023-03-06,2023-04-05,Completed,75.4
4245,3,2023-03-17,,Dropped,0.0
4246,1,2023-03-08,2023-04-07,Completed,73.92
4246,7,2023-01-16,2023-02-15,Completed,63.25
4246,5,2023-10-15,2023-11-14,Completed,63.1
4246,2,2023-07-08,2023-08-07,Completed,74.24
4247,10,2023-08-24,,In Progress,0.0
4248,3,2023-04-10,2023-05-10,Completed,94.74
4248,2,2023-08-06,,Dropped,0.0
4249,7,2023-10-26,,Dropped,0.0
4249,9,2023-03-08,,Dropped,0.0
4250,7,2023-03-23,,Dropped,0.0
4250,10,2023-10-20,,In Progress,0.0
4250,8,2023-04-20,2023-05-20,Completed,78.83
4251,2,2023-03-23,2023-04-22,Completed,73.99
4251,10,2023-01-19,2023-02-18,Completed,78.8
4252,7,2023-02-02,,In Progress,0.0
4252,6,2023-03-11,2023-04-10,Completed,93.54
4253,9,2023-12-23,2024-01-22,Completed,99.88
4253,7,2023-12-01,2023-12-31,Completed,68.27
4253,10,2023-08-03,,In Progress,0.0
4254,9,2023-09-17,2023-10-17,Completed,59.69
4254,10,2023-11-26,2023-12-26,Completed,78.97
4254,5,2023-11-10,2023-12-10,Completed,65.56
4255,10,2023-01-16,2023-02-15,Completed,58.75
4255,9,2023-03-14,,In Progress,0.0
4255,1,2023-04-10,2023-05-10,Completed,63.98
4255,3,2023-03-08,2023-04-07,Completed,97.65
4256,4,2023-08-17,2023-09-16,Completed,61.42
4257,9,2023-12-22,2024-01-21,Completed,68.21
4257,4,2023-07-10,,In Progress,0.0
4257,7,2023-09-26,2023-10-26,Completed,57.9
4258,6,2023-07-26,2023-08-25,Completed,66.43
4259,6,2023-06-19,,In Progress,0.0
4259,3,2023-01-08,2023-02-07,Completed,74.33
4259,8,2023-12-04,,In Progress,0.0
4260,6,2023-10-23,,In Progress,0.0
4260,9,2023-12-15,2024-01-14,Completed,84.97
4260,4,2023-03-09,2023-04-08,Completed,75.05
4261,1,2023-12-20,,Dropped,0.0
4262,2,2023-04-14,2023-05-14,Completed,79.02
4262,1,2023-07-19,2023-08-18,Completed,55.46
4262,5,2023-04-01,,Dropped,0.0
4262,7,2023-06-16,2023-07-16,Completed,56.07
4263,3,2023-07-20,2023-08-19,Completed,57.76
4263,1,2023-09-02,2023-10-02,Completed,85.77
4264,6,2023-05-08,2023-06-07,Completed,79.95
4265,9,2023-05-15,2023-06-14,Completed,69.36
4265,5,2023-06-13,2023-07-13,Completed,63.73
4265,10,2023-03-13,2023-04-12,Completed,68.38
4265,2,2023-08-12,2023-09-11,Completed,67.92
4266,6,2023-03-17,2023-04-16,Completed,64.28
4266,10,2023-04-12,,Dropped,0.0
4266,3,2023-12-09,2024-01-08,Completed,92.7
4266,9,2023-04-25,,In Progress,0.0
4267,7,2023-01-18,2023-02-17,Completed,89.59
4267,1,2023-05-14,2023-06-13,Completed,89.84
4267,3,2023-08-25,2023-09-24,Completed,70.25
4267,10,2023-02-15,,In Progress,0.0
4268,1,2023-08-24,2023-09-23,Completed,65.35
4269,2,2023-03-23,2023-04-22,Completed,76.83
4269,8,2023-07-17,2023-08-16,Completed,75.29
4270,3,2023-04-07,2023-05-07,Completed,60.96
4270,2,2023-12-24,2024-01-23,Completed,80.74
4271,6,2023-08-20,2023-09-19,Completed,69.84
4271,8,2023-05-18,2023-06-17,Completed,73.59
4272,10,2023-02-16,2023-03-18,Completed,99.53
4272,5,2023-12-23,2024-01-22,Completed,72.86
4273,5,2023-05-25,2023-06-24,Completed,77.78
4273,1,2023-02-12,2023-03-14,Completed,83.02
4273,9,2023-04-13,2023-05-13,Completed,81.49
4274,3,2023-12-19,,Dropped,0.0
4275,1,2023-12-09,,In Progress,0.0
4275,9,2023-01-02,2023-02-01,Completed,68.66
4275,10,2023-04-19,2023-05-19,Completed,58.66
4275,5,2023-09-07,2023-10-07,Completed,70.92
4276,2,2023-06-26,2023-07-26,Completed,68.71
4277,8,2023-12-10,2024-01-09,Completed,92.74
4278,5,2023-09-07,2023-10-07,Completed,59.63
4278,7,2023-10-10,2023-11-09,Completed,89.65
4278,4,2023-03-14,2023-04-13,Completed,69.78
4279,3,2023-11-12,2023-12-12,Completed,68.84
4280,4,2023-05-10,,Dropped,0.0
4280,10,2023-12-23,2024-01-22,Completed,81.72
4281,5,2023-08-16,,In Progress,0.0
4281,3,2023-09-14,2023-10-14,Completed,81.72
4281,8,2023-11-19,,In Progress,0.0
4282,6,2023-08-16,2023-09-15,Completed,69.98
4282,10,2023-06-17,,Dropped,0.0
4283,10,2023-02-01,,In Progress,0.0
4283,2,2023-02-08,2023-03-10,Completed,83.95
4283,3,2023-10-08,2023-11-07,Completed,65.41
4284,3,2023-01-15,2023-02-14,Completed,85.83
4285,10,2023-08-10,,In Progress,0.0
4286,1,2023-06-06,2023-07-06,Completed,83.53
4286,10,2023-10-05,2023-11-04,Completed,82.6
4286,9,2023-05-25,,Dropped,0.0
4287,6,2023-05-17,2023-06-16,Completed,76.05
4288,3,2023-05-05,2023-06-04,Completed,60.85
4288,9,2023-11-24,2023-12-24,Completed,90.17
4289,10,2023-10-09,,Dropped,0.0
4289,9,2023-10-22,,In Progress,0.0
4290,10,2023-01-23,2023-02-22,Completed,89.8
4290,8,2023-02-10,,In Progress,0.0
4290,1,2023-07-10,,In Progress,0.0
4291,6,2023-10-22,,In Progress,0.0
4291,8,2023-10-11,2023-11-10,Completed,70.93
4291,4,2023-07-26,2023-08-25,Completed,74.84
4292,1,2023-04-12,,In Progress,0.0
4293,7,2023-12-22,2024-01-21,Completed,66.41
4294,1,2023-11-24,2023-12-24,Completed,94.11
4294,3,2023-06-01,2023-07-01,Completed,65.13
4294,6,2023-04-05,2023-05-05,Completed,88.29
4294,7,2023-03-27,,In Progress,0.0
4295,6,2023-10-18,2023-11-17,Completed,85.73
4295,3,2023-01-22,,In Progress,0.0
4295,1,2023-10-21,,Dropped,0.0
4296,3,2023-02-21,,Dropped,0.0
4297,7,2023-12-20,2024-01-19,Completed,66.92
4297,8,2023-02-11,2023-03-13,Completed,85.0
4298,1,2023-11-19,,In Progress,0.0
4298,5,2023-10-06,2023-11-05,Completed,70.79
4298,6,2023-08-13,2023-09-12,Completed,72.63
4298,7,2023-03-07,2023-04-06,Completed,90.74
4299,1,2023-07-05,2023-08-04,Completed,82.9
4299,2,2023-01-10,,In Progress,0.0
4299,5,2023-09-19,2023-10-19,Completed,58.85
4300,5,2023-08-21,2023-09-20,Completed,93.75
4300,10,2023-09-05,2023-10-05,Completed,69.74
4300,8,2023-09-26,,Dropped,0.0
4300,4,2023-10-11,2023-11-10,Completed,89.6
4301,6,2023-08-12,2023-09-11,Completed,88.43
4301,7,2023-11-06,2023-12-06,Completed,55.87
4301,4,2023-01-14,,In Progress,0.0
4302,6,2023-09-19,2023-10-19,Completed,55.89
4302,9,2023-05-01,2023-05-31,Completed,79.44
4302,7,2023-11-07,,Dropped,0.0
4303,7,2023-03-07,2023-04-06,Completed,93.68
4303,9,2023-07-13,,In Progress,0.0
4303,2,2023-08-07,2023-09-06,Completed,75.34
4304,8,2023-01-17,2023-02-16,Completed,66.01
4304,7,2023-09-13,2023-10-13,Completed,86.53
4305,7,2023-01-08,2023-02-07,Completed,75.45
4305,9,2023-06-22,,In Progress,0.0
4305,10,2023-12-04,2024-01-03,Completed,97.76
4305,6,2023-04-18,2023-05-18,Completed,86.11
4306,4,2023-11-26,2023-12-26,Completed,94.23
4306,8,2023-04-09,2023-05-09,Completed,79.67
4307,5,2023-10-01,2023-10-31,Completed,91.56
4307,8,2023-05-04,2023-06-03,Completed,94.84
4307,1,2023-06-19,,In Progress,0.0
4307,2,2023-09-26,2023-10-26,Completed,84.17
4308,4,2023-09-13,2023-10-13,Completed,84.64
4308,9,2023-02-09,2023-03-11,Completed,89.21
4309,10,2023-03-13,2023-04-12,Completed,95.71
4309,4,2023-11-01,2023-12-01,Completed,63.23
4309,9,2023-01-11,2023-02-10,Completed,92.28
4310,3,2023-02-13,2023-03-15,Completed,71.85
4310,10,2023-04-16,2023-05-16,Completed,64.71
